"id","date","year","month","day","week","dow","time","hour","is_night","type","address","city","segment_id","nbrhood","community","comm_pop","council","council_pop","asr_zone","lampdist","lat","lon","desc","gctype","gcquality"
"","2013-04-05",2013,4,4843,13,5,"12:00:00",12,0,"VANDALISM","900  Block Cuyamaca Avenue","SndCHU",23043,"NONE","NONE",0,"NONE",0,"","",32.6247281065,-117.055754102,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:00:00",12,0,"VANDALISM","1700  Block Lake Drive","SndENC",41179,"NONE","NONE",0,"NONE",0,"","",33.0271845133,-117.266450825,"VANDALISM ($400 OR MORE) (F)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:00:00",12,0,"VANDALISM","400  Block The Strand S","SndOCN",36382,"NONE","NONE",0,"NONE",0,"","",33.1884133413,-117.379197337,"VANDALISM (LESS THAN $400)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:00:00",12,0,"VANDALISM","2200  Block Cordero Road","SndSAN",19859,"SanDLM","SanTOR",6597,"San001",147305,1,2236,32.9470255458,-117.256485861,"VANDALISM ($1000-$5000)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:10:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","4100  Block Massachusetts Avenue","SndLAM",194901,"NONE","NONE",0,"NONE",0,"","",32.7516732286,-117.042717771,"TRANS/SELL NARCOTIC/CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:10:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","4100  Block Massachusetts Avenue","SndLAM",194901,"NONE","NONE",0,"NONE",0,"","",32.7516732286,-117.042717771,"TRANS/SELL NARCOTIC/CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:11:00",12,0,"ROBBERY","1700 S  Block Oceanside Boulevard","SndOCN",24995,"NONE","NONE",0,"NONE",0,"","",33.1912513574,-117.359801589,"COMMERCIAL ROBBERY - NO WEAPON","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:15:00",12,0,"ASSAULT","8700  Block Mast Boulevard","SndSNT",188747,"NONE","NONE",0,"NONE",0,"","",32.8494898373,-117.015233439,"BATTERY ON PERSON ON SCHOOL/HOSPITAL/PARK PROPERTY (M)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:15:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","300  Block Moss Street","SndCHU",47715,"NONE","NONE",0,"NONE",0,"","",32.6165621682,-117.072488539,"POSSESS MARIJUANA OVER 28.5 GRAMS","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:15:00",12,0,"THEFT/LARCENY","4700  Block Coconino Way","SndSAN",19109,"SanNOA","SanCLA",77873,"San006",140738,2,5099,32.8314477607,-117.206729411,"PETTY THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:20:00",12,0,"THEFT/LARCENY","10200  Block Arrow Rock Avenue","SndSAN",69419,"SanMIR","SanMIR",72761,"San006",140738,1,2236,32.9038168235,-117.14028585,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:25:00",12,0,"ASSAULT","6100  Block University Avenue","SndSAN",35730,"SanROL","SanMID",37348,"San009",145045,6,5000,32.7532061708,-117.063313416,"BATTERY ON PERSON","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:30:00",12,0,"BURGLARY","200  Block K Street","SndCHU",39510,"NONE","NONE",0,"NONE",0,"","",32.6250314062,-117.069580897,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:30:00",12,0,"THEFT/LARCENY","400 N  Block Escondido Boulevard","SndESC",27593,"NONE","NONE",0,"NONE",0,"","",33.1236336033,-117.086562531,"PETTY THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:30:00",12,0,"THEFT/LARCENY","1200  Block Imperial Avenue","SndSAN",29883,"SanPET","SanDOW",31759,"San003",147116,6,2236,32.706276176,-117.15346263,"PETTY THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:40:00",12,0,"MOTOR VEHICLE THEFT","11100  Block Rancho Carmel Drive","SndSAN",158254,"SanCAE","SanCRM",12021,"San005",143957,6,2828,32.9807541196,-117.08259425,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:44:00",12,0,"ROBBERY","100  Block Old Grove Road","SndOCN",68415,"NONE","NONE",0,"NONE",0,"","",33.230093288,-117.30663351,"STREET ROBBERY - NO WEAPON","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"12:50:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","1100  Block Murray Drive","SndELC",138634,"NONE","NONE",0,"NONE",0,"","",32.7796522651,-116.987363566,"MINOR POSS ALC (M)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:00:00",13,0,"FRAUD","11800  Block Camto Ronaldo","SndSAN",115435,"SanRAN","SanRAN",40096,"San005",143957,1,6708,33.0333466778,-117.07574622,"FRAUD","cns/segment",54
"","2013-04-05",2013,4,4843,13,5,"13:00:00",13,0,"THEFT/LARCENY","700 S  Block Tulip Street","SndESC",22417,"NONE","NONE",0,"NONE",0,"","",33.1104226029,-117.088132213,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:00:00",13,0,"VANDALISM","600  Block Ayamonte Way","SndCHU",133473,"NONE","NONE",0,"NONE",0,"","",32.6413984241,-117.029694018,"VANDALISM ($400 OR MORE)","cns/segment",54
"","2013-04-05",2013,4,4843,13,5,"13:07:00",13,0,"WEAPONS","900  Block 16Th Street","SndSAN",3050,"SanEAS","SanDOW",31759,"San003",147116,6,1414,32.7152365486,-117.149483959,"POSSESS OF AMMUNITION BY PROHIBITED PERSON (F)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:20:00",13,0,"THEFT/LARCENY","1800  Block Avnda De Las Arenas","SndCOR",9593,"NONE","NONE",0,"NONE",0,"","",32.6764280876,-117.172660388,"PETTY THEFT","cns/segment",40
"","2013-04-05",2013,4,4843,13,5,"13:29:00",13,0,"VANDALISM","2400  Block University Avenue","SndSAN",35599,"SanNRT","SanGRE",45697,"San003",147116,6,2236,32.7484466937,-117.138883431,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:30:00",13,0,"ASSAULT","4300  Block Logan Avenue","SndSAN",43027,"SanMON","SanSOT",57358,"San004",142911,1,5385,32.6968686698,-117.101819369,"INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:30:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","Wisconsin Avenue / The Strand S","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"DISORDERLY CONDUCT:  ALCOHOL","NONE",-1
"","2013-04-05",2013,4,4843,13,5,"13:30:00",13,0,"WEAPONS","3900  Block University Avenue","SndSAN",35671,"SanCRR","SanMDC",74062,"San009",145045,6,2236,32.7496922314,-117.110319754,"POSS/SELL SWITCH BLADE KNIFE","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:38:00",13,0,"THEFT/LARCENY","2000  Block Birch Road","SndCHU",198997,"NONE","NONE",0,"NONE",0,"","",32.6210687774,-116.966281791,"PETTY THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:45:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","1700  Block C Street","SndSAN",14341,"SanEAS","SanDOW",31759,"San003",147116,0,3162,32.7168138279,-117.148402751,"MINOR DRIVER TRANSPORTING ALCOHOL, NOT JOB RELATED","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:46:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","4100  Block Louisiana Street","SndSAN",43480,"SanUIN","SanGRE",45697,"San003",147116,3,9219,32.753107939,-117.140059112,"TRANSPORT/SELL CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:50:00",13,0,"FRAUD","2000  Block Bluehaven Court","SndSAN",52220,"SanNES","SanOAT",60544,"San008",144830,1,4472,32.5580059407,-117.065708073,"FRAUD","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"13:50:00",13,0,"THEFT/LARCENY","5500  Block La Jolla Boulevard","SndSAN",40676,"SanLAJ","SanLAJ",29018,"San001",147305,6,7211,32.8130945936,-117.268895901,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:00:00",14,0,"BURGLARY","500 E  Block Grand Avenue","SndESC",32168,"NONE","NONE",0,"NONE",0,"","",33.1243533323,-117.074894922,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:00:00",14,0,"BURGLARY","100 N  Block Ridge Drive","SndSDO",200938,"NONE","NONE",0,"NONE",0,"","",33.3856013661,-117.200663334,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:00:00",14,0,"MOTOR VEHICLE THEFT","800 W  Block San Ysidro Boulevard","SndSAN",57003,"SanSNS","SanSNS",27869,"San008",144830,6,7211,32.558620402,-117.060367703,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:00:00",14,0,"MOTOR VEHICLE THEFT","2500  Block A Street","SndSAN",6251,"SanGOL","SanGRT",15461,"San003",147116,4,2236,32.7189432125,-117.13997096,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:00:00",14,0,"VEHICLE BREAK-IN/THEFT","1300  Block Santa Rita Drive","SndCHU",160767,"NONE","NONE",0,"NONE",0,"","",32.6222171542,-116.998547301,"VEHICLE BREAK-IN/THEFT","cns/segment",55
"","2013-04-05",2013,4,4843,13,5,"14:24:00",14,0,"DRUGS/ALCOHOL VIOLATIONS","3300  Block Lincoln Avenue","SndSAN",42508,"SanCRR","SanMDC",74062,"San009",145045,3,2000,32.7503124743,-117.122209726,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:30:00",14,0,"BURGLARY","200 S  Block Fig Street","SndESC",29261,"NONE","NONE",0,"NONE",0,"","",33.1236998535,-117.072354636,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:30:00",14,0,"MOTOR VEHICLE THEFT","11600  Block Riverside Drive","SndSDO",22780,"NONE","NONE",0,"NONE",0,"","",32.8627221287,-116.941896416,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:30:00",14,0,"ROBBERY","1200  Block Olympic Parkway","SndCHU",164272,"NONE","NONE",0,"NONE",0,"","",32.6325935157,-116.941547106,"OTHER ROBBERY - WEAPON USED","cns/segment",31
"","2013-04-05",2013,4,4843,13,5,"14:30:00",14,0,"THEFT/LARCENY","1800  Block Main Court","SndCHU",173101,"NONE","NONE",0,"NONE",0,"","",32.5944770014,-117.033656068,"PETTY THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:30:00",14,0,"THEFT/LARCENY","300 S  Block Twin Oaks Valley Road","SndSNM",61650,"NONE","NONE",0,"NONE",0,"","",33.129773372,-117.164898371,"PETTY THEFT W/PR JAIL TERM (All Other Larceny) (F)","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:30:00",14,0,"VEHICLE BREAK-IN/THEFT","600 E  Block Palomar Street","SndCHU",159052,"NONE","NONE",0,"NONE",0,"","",32.6143527277,-117.025496598,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:33:00",14,0,"BURGLARY","1200  Block National City Boulevard","SndNAT",13322,"NONE","NONE",0,"NONE",0,"","",32.6719397307,-117.1054001,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:38:00",14,0,"THEFT/LARCENY","1200  Block Cam Del Rio North","SndSAN",15210,"SanSSI","SanMSS",18947,"San007",147442,6,1414,32.7669233437,-117.152891198,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-05",2013,4,4843,13,5,"14:45:00",14,0,"DRUGS/ALCOHOL VIOLATIONS","2400  Block J Street","SndSAN",38450,"SanSHR","SanSOT",57358,"San008",144830,4,3605,32.7094758109,-117.141325316,"OPEN CONTAINER IN PUBLIC PARK","cns/segment",65
